X,Y,Z,item,pagerank,chosen
0.4812349,11.511937,11.511937,gestaltzerfall,0.0002239985137947931,0.0
-7.465347,3.880613,3.880613,achromatopsia,0.0018914475068120304,0.0
-3.8514147,-10.999099,-10.999099,microsoft sensecam,0.00028119531942727584,0.0
-1.3313563,7.76877,7.76877,troxler's fading,0.00013228809205338493,0.0
-11.510043,6.3848233,6.3848233,near-sightedness,0.0002255863386902814,0.0
2.7766337,-12.6196165,-12.6196165,cognitive anthropology,0.00013228809205338493,0.0
-12.496016,9.154542,9.154542,visual looming syndrome,0.00023500568055835326,0.0
14.022004,6.055029,6.055029,mirroring (psychology),0.0002907655044234218,0.0
6.9471874,9.488133,9.488133,capgras delusion,0.00013228809205338493,0.0
-0.44635665,-14.13538,-14.13538,personal science,0.00013228809205338493,0.0
15.002573,2.2661064,2.2661064,pragmatism,0.00013228809205338493,0.0
-12.467679,4.4539905,4.4539905,least distance of distinct vision,0.00013228809205338493,0.0
11.264989,5.0277457,5.0277457,macrocognition,0.00013228809205338493,0.0
13.301089,-1.5121926,-1.5121926,biosemiotics,0.00033125467843473733,0.0
-8.673853,-6.2190895,-6.2190895,robot operating system,0.0001497801638484085,0.0
-6.6650934,-7.731886,-7.731886,google glass,0.0001497801638484085,0.0
0.42139065,-2.7134287,-2.7134287,adaptive control,0.0001497801638484085,0.0
-1.8791419,18.79619,18.79619,naked eye,0.0001497801638484085,0.0
3.5950723,4.738732,4.738732,perceptual psychology,0.00025016444554590864,0.0
0.49758857,8.32814,8.32814,color theory,0.00023094942768343206,0.0
-4.030107,-8.292365,-8.292365,body camera,0.0001497801638484085,0.0
-2.110469,-14.457686,-14.457686,experience sampling method,0.0001497801638484085,0.0
6.0876374,-7.5513787,-7.5513787,clinical neuropsychology,0.0001497801638484085,0.0
-11.113568,-0.8343665,-0.8343665,acoustic wayfinding,0.0001497801638484085,0.0
-11.587892,6.6407204,6.6407204,astigmatism,0.0001497801638484085,0.0
-3.8158283,3.1077788,3.1077788,induced movement,0.00014005736067352424,0.0
15.508058,0.30889025,0.30889025,cephalopod intelligence,0.00014102251753152792,0.0
-10.983387,-3.6181562,-3.6181562,mie theory,0.00014102251753152792,0.0
-2.0979493,10.852152,10.852152,color cast,0.00014102251753152792,0.0
12.121551,-5.8005357,-5.8005357,cognitive description,0.0002614669133342155,0.0
-4.793969,11.219557,11.219557,bezold–brücke shift,0.0003487887396024302,0.0
-6.4046054,1.3078692,1.3078692,direct stiffness method,0.0001347225769251489,0.0
-11.301446,6.0967064,6.0967064,astigmatism (eye),0.0002777621405514924,0.0
-9.387597,-7.3898525,-7.3898525,common language runtime,0.0001347225769251489,0.0
-10.611388,8.119838,8.119838,diplopia,0.0003187960044488861,0.0
-0.8868188,8.482894,8.482894,checker shadow illusion,0.0004058345519292852,0.0
-3.1626835,-3.0970151,-3.0970151,place cell,0.0001384939991461039,0.0
0.4584741,-1.36947,-1.36947,polynomial and rational function modeling,0.0001384939991461039,0.0
-4.4071302,3.1203914,3.1203914,flicker fusion threshold,0.0001384939991461039,0.0
-3.451089,-7.9219565,-7.9219565,optical head-mounted display,0.0001384939991461039,0.0
-4.664544,8.707773,8.707773,kinetic depth effect,0.0001384939991461039,0.0
-1.6755434,2.3771286,2.3771286,modularity,0.0001384939991461039,0.0
-0.2438374,-3.1233423,-3.1233423,nonlinear control,0.0001384939991461039,0.0
-13.747318,-1.136,-1.136,tactile alphabet,0.0001384939991461039,0.0
10.690053,-2.6833494,-2.6833494,embodied embedded cognition,0.0001384939991461039,0.0
-3.1794033,-3.062765,-3.062765,grid cell,0.0001384939991461039,0.0
-3.500245,3.271095,3.271095,flicker (light),0.0001384939991461039,0.0
3.3028169,3.3652198,3.3652198,visual cliff,0.0001384939991461039,0.0
-11.625266,8.531902,8.531902,photophobia,0.0004611280585594136,0.0
10.969123,3.8678646,3.8678646,speech perception,0.0001430626540628198,0.0
1.1982211,1.6344541,1.6344541,gradient-enhanced kriging,0.0001430626540628198,0.0
-4.2130623,-11.200245,-11.200245,mylifebits,0.0001430626540628198,0.0
15.727069,7.385617,7.385617,positron emission tomography,0.0001430626540628198,0.0
17.641556,-1.4845295,-1.4845295,direct and indirect realism,0.0001430626540628198,0.0
13.59992,-4.767694,-4.767694,distributed cognition,0.0001430626540628198,0.0
10.001224,7.5972924,7.5972924,agnosia,0.00021158613759718136,0.0
-2.399296,1.0077103,1.0077103,relevance vector machine,0.0001430626540628198,0.0
-14.110587,3.2565768,3.2565768,amblyopia,0.0002650249357229339,0.0
7.773306,5.863308,5.863308,self-stereotyping,0.00017308472950051024,0.0
12.098214,-4.44101,-4.44101,mind–body problem,0.0001590696785485288,0.0
10.7743025,5.2192297,5.2192297,origin of speech,0.0001565005673832954,0.0
0.81348366,4.6995454,4.6995454,perception,0.0001565005673832954,0.0
-3.8524873,-9.776548,-9.776548,memoto,0.0001565005673832954,0.0
-0.8783919,8.932851,8.932851,the dress (viral phenomenon),0.0001565005673832954,0.0
7.0399914,-8.419475,-8.419475,neuropsychological test,0.0001565005673832954,0.0
3.1498506,-5.7723875,-5.7723875,neural coding,0.0001565005673832954,0.0
11.229756,7.225926,7.225926,lovemap,0.0001565005673832954,0.0
-1.0217817,7.9679713,7.9679713,lilac chaser,0.0001565005673832954,0.0
-2.150887,9.629528,9.629528,opponent process,0.0001565005673832954,0.0
8.296946,-2.8356557,-2.8356557,action-specific perception,0.0020591953456048596,0.0
-12.963347,4.699814,4.699814,ambient optic array,0.0001565005673832954,0.0
-12.413953,0.49900633,0.49900633,optical sorting,0.0001565005673832954,0.0
6.600654,2.3251364,2.3251364,neuroethology,0.0001565005673832954,0.0
4.7138643,3.6628401,3.6628401,physiological psychology,0.00022472283342299832,0.0
-7.237108,0.6054926,0.6054926,visual processing,0.00022472283342299832,0.0
3.98196,-13.2405,-13.2405,concept mining,0.00022472283342299832,0.0
3.6672134,4.7419486,4.7419486,sociophysics,0.00022472283342299832,0.0
15.555243,4.9142146,4.9142146,philosophical theory,0.00022472283342299832,0.0
8.134334,-11.601892,-11.601892,quantum cognition,0.00017308472950051024,0.0
16.404222,-0.9454121,-0.9454121,anthropomorphism,0.0001480510492305514,0.0
11.659219,6.8520575,6.8520575,moral emotions,0.0001480510492305514,0.0
-10.078938,-5.3046904,-5.3046904,uniform theory of diffraction,0.00024049852023446842,0.0
-2.9879909,3.7315934,3.7315934,jerkiness,0.00014692904259681677,0.0
-3.256083,-3.1858704,-3.1858704,head direction cells,0.00014692904259681677,0.0
4.98262,7.794791,7.794791,apophenia,0.0004464428027484604,0.0
-0.8246951,-11.799932,-11.799932,computational theory of mind,0.00014692904259681677,0.0
-7.9667935,0.48014906,0.48014906,continuum mechanics,0.0023392145114501,0.0
-5.864671,4.8200006,4.8200006,linguistic relativity and the color naming debate,0.00014692904259681677,0.0
-2.690087,-1.5441225,-1.5441225,path integration,0.00037482845863361005,0.0
13.010114,3.7841475,3.7841475,perspective-taking,0.0009536930339819346,0.0
-8.69232,-0.03566019,-0.03566019,weakened weak form,0.0006789867594647668,0.0
3.8757343,8.284284,8.284284,solomon asch,0.0016033310508577338,0.0
5.045268,-4.6408052,-4.6408052,feature integration theory,0.0013213035671472593,0.0
-13.835952,9.727164,9.727164,american optometric association,0.00031852063926614054,0.0
11.645325,-4.7190623,-4.7190623,consciousness,0.0007760125767977509,0.0
3.4232376,3.48036,3.48036,developmental psychology,0.0001302048963946836,0.0
9.870876,5.6275396,5.6275396,auditory processing disorder,0.00155838051022102,0.0
-3.619779,-13.10905,-13.10905,personal knowledge base,0.0022580216771472027,0.0
7.16293,9.51005,9.51005,covert facial recognition,0.000602338646370891,0.0
-2.619856,1.3572344,1.3572344,barber's pole,0.0009545896706424504,0.0
-11.454345,6.3519707,6.3519707,far-sightedness,0.00033471223801737055,0.0
-12.663118,-2.3557918,-2.3557918,electronic circuit simulation,0.000557372758424551,0.0
18.009638,-0.8897719,-0.8897719,critical realism (philosophy of perception),0.0033084056387782407,0.0
-4.07944,-8.276927,-8.276927,helmet camera,0.00032749363967690947,0.0
-1.888383,9.435995,9.435995,mirage,0.00013264503276961162,0.0
-7.692183,-10.805986,-10.805986,library (computing),0.0013055414526519326,0.0
-4.744188,1.1947683,1.1947683,kernel density estimation,0.0012079259099678954,0.0
-1.5041727,9.528452,9.528452,fraser spiral illusion,0.0002729531868530724,0.0
3.757135,-1.7015458,-1.7015458,information theory,0.0007099045850226823,0.0
-6.8809075,2.8154137,2.8154137,cortical blindness,0.001600688757606534,0.0
4.6628933,-1.5231805,-1.5231805,cognitive science of religion,0.00043364194111716815,0.0
-12.328113,-0.8267281,-0.8267281,visual impairment due to intracranial pressure,0.0025750827296682505,0.0
-18.005629,5.117971,5.117971,gaze-contingency paradigm,0.0012871058987765029,0.0
6.766679,0.4902384,0.4902384,thin-slicing,0.00021537596744883433,0.0
-11.644325,-0.80492264,-0.80492264,human bycatch,0.00021537596744883433,0.0
-0.54248565,-7.091008,-7.091008,computational-representational understanding of mind,0.00040383150385222167,0.0
-8.695882,15.645944,15.645944,nictitating membrane,0.00021537596744883433,0.0
9.7079735,-8.830601,-8.830601,image schema,0.00021537596744883433,0.0
7.100598,-12.078253,-12.078253,hard problem of consciousness,0.00016095404261315,0.0
11.326481,-3.99754,-3.99754,extended cognition,0.00016095404261315,0.0
-0.97059596,-0.10973456,-0.10973456,neuromorphic engineering,0.00016095404261315,0.0
14.17681,0.7724463,0.7724463,all models are wrong,0.00027118644495995677,0.0
8.957137,-1.687277,-1.687277,neurophenomenology,0.00016095404261315,0.0
6.6702933,0.57356983,0.57356983,intertrial priming,0.00016095404261315,0.0
9.545896,6.83243,6.83243,internal model (motor control),0.00016095404261315,0.0
-13.715385,-0.84932846,-0.84932846,tangible symbol systems,0.00016095404261315,0.0
5.937363,11.071989,11.071989,cotard delusion,0.00018410459453062995,0.0
-0.15118346,7.2105455,7.2105455,visual space,0.0002881038632573186,0.0
-8.062222,0.12735087,0.12735087,discrete element method,0.0002881038632573186,0.0
4.1931643,-5.676653,-5.676653,on intelligence,0.0001401002009389378,0.0
12.168639,2.3854775,2.3854775,educational psychology,0.0001401002009389378,0.0
-0.33093014,10.657583,10.657583,shadow and highlight enhancement,0.0001401002009389378,0.0
0.026722528,-2.0611265,-2.0611265,blue brain project,0.0001401002009389378,0.0
-14.238104,6.7089534,6.7089534,binocular vision,0.0001401002009389378,0.0
-10.7616205,9.597943,9.597943,bates method,0.0002432620966056878,0.0
3.6288579,1.9594123,1.9594123,experimental psychology,0.00019703929487804086,0.0
15.899149,0.85318047,0.85318047,animal consciousness,0.00019703929487804086,0.0
0.88433576,0.1013225,0.1013225,entoptic phenomenon,0.00019703929487804086,0.0
-12.731669,-2.257092,-2.257092,compact model coalition,0.00019703929487804086,0.0
-5.1495357,-5.356414,-5.356414,upwind differencing scheme for convection,0.00019703929487804086,0.0
-1.9542453,3.183912,3.183912,bayes linear statistics,0.00019703929487804086,0.0
-3.9640918,3.3590255,3.3590255,motion aftereffect,0.00019703929487804086,0.0
-7.592467,0.62369186,0.62369186,google goggles,0.00019703929487804086,0.0
-9.183072,-6.469931,-6.469931,open-source software,0.00019703929487804086,0.0
-3.3675065,9.695692,9.695692,emmert's law,0.00019703929487804086,0.0
-18.14129,4.444456,4.444456,listing's law,0.00019703929487804086,0.0
5.570955,9.647655,9.647655,scotopic sensitivity syndrome,0.00030020119054479093,0.0
5.033388,-1.8554113,-1.8554113,wp:seealso,0.00025259940709892597,0.0
10.7304945,-2.7553933,-2.7553933,phenomenology (philosophy),0.00014831592090892097,0.0
-2.5217419,19.053127,19.053127,satellite flare,0.000251477816575671,0.0
-5.4836516,-8.1376915,-8.1376915,computer-mediated reality,0.00026179948572262966,0.0
-2.9663374,8.163751,8.163751,silencing,0.00014831592090892097,0.0
-5.2796793,2.52458,2.52458,koniocellular cell,0.00014831592090892097,0.0
0.16087538,-2.683083,-2.683083,padé approximant,0.00014831592090892097,0.0
-5.1711664,-5.5075593,-5.5075593,finite difference time domain,0.00023156000894261272,0.0
-17.952501,5.4087725,5.4087725,digital image processing,0.000260795287623098,0.0
-4.0373445,3.5253851,3.5253851,afterimage,0.00014831592090892097,0.0
16.836315,5.2876186,5.2876186,value pluralism,0.00014831592090892097,0.0
-17.368006,5.406267,5.406267,dissociated vertical deviation,0.00014831592090892097,0.0
12.916926,-11.380181,-11.380181,cortical homunculus,0.00014831592090892097,0.0
1.0215652,3.8061585,3.8061585,multivariate interpolation,0.00014831592090892097,0.0
-7.867253,17.124239,17.124239,evolution of the eye,0.00014831592090892097,0.0
-9.866601,-5.1992574,-5.1992574,electromagnetic modeling,0.00014831592090892097,0.0
-5.155537,11.345345,11.345345,purkinje effect,0.00014831592090892097,0.0
-4.1544085,5.515904,5.515904,chronostasis,0.00025259940709892597,0.0
8.419958,7.3939495,7.3939495,associative visual agnosia,0.000153319118749665,0.0
9.849709,-4.307079,-4.307079,externalism,0.000153319118749665,0.0
-3.7442963,11.228585,11.228585,helmholtz–kohlrausch effect,0.000153319118749665,0.0
11.933821,4.54039,4.54039,metacognition,0.000153319118749665,0.0
-13.824654,-1.0776787,-1.0776787,tactile graphic,0.000153319118749665,0.0
-17.729458,4.3007917,4.3007917,accommodation (eye),0.000153319118749665,0.0
-1.9797602,2.8331063,2.8331063,illusory motion,0.000153319118749665,0.0
-13.884388,3.2943554,3.2943554,stereopsis recovery,0.0002748782204785237,0.0
13.869563,3.3229613,3.3229613,vocal learning,0.000153319118749665,0.0
-11.35054,4.934336,4.934336,tensor operator,0.00015153925966534,0.0
18.446676,-1.7978004,-1.7978004,extended modal realism,0.00015153925966534,0.0
-12.631011,12.576624,12.576624,eyewiki,0.00015153925966534,0.0
6.26878,3.281264,3.281264,social cognitive neuroscience,0.00015153925966534,0.0
1.2024472,7.300738,7.300738,berlin school of experimental psychology,0.00015153925966534,0.0
-16.652618,4.030018,4.030018,strabismus,0.00016949133127852959,0.0
-1.5663269,-3.0059435,-3.0059435,cognitive architecture,0.00016949133127852959,0.0
10.49889,0.983986,0.983986,cultural neuroscience,0.00016949133127852959,0.0
4.467559,-0.22548948,-0.22548948,misophonia,0.00016949133127852959,0.0
-1.2553711,-5.5246234,-5.5246234,ubiquitous computing,0.00016492633537700804,0.0
7.971026,0.05670489,0.05670489,psychoneuroimmunology,0.00020701882217085402,0.0
-1.4789839,8.520578,8.520578,infinity edge pool,0.00013846949374651145,0.0
-8.830197,-3.224914,-3.224914,multiphysics,0.00013846949374651145,0.0
5.2877126,-0.8770485,-0.8770485,bayesian statistics,0.00013846949374651145,0.0
14.921276,-5.425484,-5.425484,consciousness explained,0.00013846949374651145,0.0
-4.1265426,4.622125,4.622125,auditory system,0.00013846949374651145,0.0
7.3134866,1.8495047,1.8495047,models of abnormality,0.002921317568983477,0.0
14.173477,-5.5973473,-5.5973473,functionalism (philosophy of mind),0.00013846949374651145,0.0
18.188517,-1.2030606,-1.2030606,anti-realism,0.00013846949374651145,0.0
17.22564,7.925518,7.925518,quantifier variance,0.0002411870822514798,0.0
-12.632969,9.393134,9.393134,looming,0.00015175322106462835,0.0
8.394806,7.354295,7.354295,neuroeconomics,0.00015175322106462835,0.0
-0.94127494,-0.6736856,-0.6736856,tensor product network,0.00015175322106462835,0.0
-15.340066,-5.578789,-5.578789,curb cut effect,0.00015175322106462835,0.0
-10.078676,-7.4597597,-7.4597597,base class library,0.00015175322106462835,0.0
-4.719378,1.1943856,1.1943856,representer theorem,0.00015175322106462835,0.0
7.8612685,11.328121,11.328121,psychosis,0.00014941991425716019,0.0
-13.166299,-0.7981819,-0.7981819,sighted guide,0.0003399593060954272,0.0
8.316971,-1.1028751,-1.1028751,neurogenetics,0.00014941991425716019,0.0
18.70457,-2.1457973,-2.1457973,philosophy of social science,0.000255242561386052,0.0
-12.966034,4.2572107,4.2572107,motion field,0.00014941991425716019,0.0
-9.068496,10.335641,10.335641,esotropia,0.00014941991425716019,0.0
-7.171438,-5.8094273,-5.8094273,vxl,0.00014941991425716019,0.0
-0.81573254,8.690748,8.690748,the dress,0.00014941991425716019,0.0
16.900541,3.4424105,3.4424105,nihilism,0.00014941991425716019,0.0
1.1419619,7.2465267,7.2465267,max wertheimer,0.00014941991425716019,0.0
6.1823235,4.397471,4.397471,situation awareness,0.00014941991425716019,0.0
12.363824,4.7821193,4.7821193,social emotions,0.00014941991425716019,0.0
18.360458,-2.2289045,-2.2289045,speculative realism,0.00014941991425716019,0.0
7.4343333,1.460184,1.460184,conceptual framework,0.00014941991425716019,0.0
3.1429317,-3.724212,-3.724212,self-organizing map,0.00014941991425716019,0.0
-2.7610016,8.400421,8.400421,rabbit–duck illusion,0.00014941991425716019,0.0
-4.860912,1.1701704,1.1701704,cover's theorem,0.00036100408880008144,0.0
-9.377142,3.6870892,3.6870892,blob detection,0.00014941991425716019,0.0
-10.946729,9.49395,9.49395,reichian therapy,0.00014941991425716019,0.0
-5.368239,-5.601774,-5.601774,lax–richtmyer theorem,0.00014941991425716019,0.0
-14.897961,-1.1786579,-1.1786579,facial recognition system,0.00014941991425716019,0.0
-7.070773,-5.651932,-5.651932,cviptools,0.00014377090050726065,0.0
-3.1506712,-3.0443432,-3.0443432,boundary cell,0.00015040600467175475,0.0
-17.9552,4.625777,4.625777,ocular tremor,0.00026065799753704447,0.0
-10.33439,-7.2874513,-7.2874513,standard libraries (cli),0.00015040600467175475,0.0
0.33135977,-2.8140194,-2.8140194,aphantasia,0.00015040600467175475,0.0
6.4272294,-5.321675,-5.321675,predictive learning,0.00015040600467175475,0.0
-10.101283,4.674273,4.674273,gaussian,0.00011846843120201213,0.0
-1.984837,8.380309,8.380309,flashed face distortion effect,0.0001673374939951236,0.0
7.5190144,-0.31311625,-0.31311625,synchronicity,0.0001673374939951236,0.0
